Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Amount Product,Unit Price,Quantity,Purchase Date,Shipping Type,Amount Add-on,Total Amount,Add-on1,Add-on2,Add-on3,Periode
18610,72,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,7077.69,786.41,9,2024-02-16,Same Day,0.0,7077.69,None,None,None,2024-02
18610,72,Female,No,Headphones,HDP456,4,Cancelled,PayPal,2167.08,361.18,6,2024-06-01,Expedited,0.0,2167.08,None,None,None,2024-06
18612,25,Male,No,Tablet,TBL345,1,Cancelled,PayPal,3932.05,786.41,5,2024-05-25,Standard,0.0,3932.05,None,None,None,2024-05
18615,20,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7077.69,786.41,9,2024-08-14,Standard,104.32,7182.009999999999,Impulse Item,Impulse Item,Extended Warranty,2024-08
18616,31,Male,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-03-25,Standard,271.59,6340.47,Extended Warranty,Accessory,Impulse Item,2024-03
18616,31,Male,No,Headphones,HDP456,4,Completed,Credit Card,1083.54,361.18,3,2024-06-09,Same Day,77.99,1161.53,Extended Warranty,Impulse Item,None,2024-06
18617,56,Male,No,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,2024-05-20,Same Day,18.3,5716.7,Extended Warranty,None,None,2024-05
18619,52,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,1444.72,361.18,4,2024-01-08,Standard,196.43,1641.15,Impulse Item,Impulse Item,Extended Warranty,2024-01
18620,18,Female,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,2024-05-20,Standard,0.0,4045.92,None,None,None,2024-05
18620,18,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-08-15,Same Day,43.84,6112.72,Extended Warranty,None,None,2024-08
18620,18,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,459.5,459.5,1,2024-08-31,Same Day,65.13,524.63,Extended Warranty,Accessory,None,2024-08
18621,23,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-07-12,Expedited,170.9,7008.98,Accessory,Extended Warranty,Impulse Item,2024-07
18622,59,Female,Yes,Headphones,HDP456,1,Completed,PayPal,3611.8,361.18,10,2024-03-25,Expedited,155.84,3767.6400000000003,Impulse Item,Impulse Item,Impulse Item,2024-03
18622,59,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,2024-05-25,Expedited,80.41,4800.65,Accessory,Accessory,None,2024-05
18622,59,Female,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-07-17,Same Day,182.12,2879.4,Impulse Item,Impulse Item,Accessory,2024-07
18626,39,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,4718.46,786.41,6,2024-03-27,Expedited,136.41,4854.87,Extended Warranty,Accessory,None,2024-03
18626,39,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,7864.1,786.41,10,2024-06-19,Same Day,0.0,7864.1,None,None,None,2024-06
18629,80,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,2279.36,1139.68,2,2024-04-18,Expedited,74.9,2354.26,Accessory,None,None,2024-04
18629,80,Male,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,2024-09-12,Standard,81.17,4013.2200000000003,Accessory,None,None,2024-09
18631,68,Male,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-01-26,Expedited,175.47,6466.75,Accessory,Impulse Item,None,2024-01
18631,68,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-03-08,Same Day,232.03,8096.13,Accessory,Accessory,Impulse Item,2024-03
18631,68,Male,No,Smartphone,SMP234,2,Completed,PayPal,10257.12,1139.68,9,2024-06-06,Same Day,0.0,10257.12,None,None,None,2024-06
18632,35,Male,Yes,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,2024-03-08,Same Day,107.33,1455.97,Impulse Item,Extended Warranty,None,2024-03
18634,77,Female,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-01-07,Standard,0.0,1444.72,None,None,None,2024-01
18634,77,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,4718.46,786.41,6,2024-07-28,Expedited,110.57,4829.03,Impulse Item,Extended Warranty,Extended Warranty,2024-07
18635,80,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,3676.0,459.5,8,2024-03-25,Expedited,59.44,3735.44,Extended Warranty,None,None,2024-03
18635,80,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-09-02,Standard,0.0,3419.04,None,None,None,2024-09
18636,76,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-04-01,Standard,81.79,3693.59,Impulse Item,None,None,2024-04
18636,76,Female,Yes,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-08-01,Standard,0.0,722.36,None,None,None,2024-08
18637,62,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,2024-01-12,Same Day,53.16,512.66,Extended Warranty,None,None,2024-01
18637,62,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,5394.56,674.32,8,2024-06-18,Expedited,0.0,5394.56,None,None,None,2024-06
18637,62,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-07-27,Same Day,28.91,2051.87,Accessory,None,None,2024-07
18638,80,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1838.0,459.5,4,2024-07-17,Standard,230.57,2068.57,Impulse Item,Extended Warranty,Extended Warranty,2024-07
18639,48,Male,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,2024-04-04,Same Day,32.02,2054.98,Extended Warranty,None,None,2024-04
18639,48,Male,No,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,2024-07-18,Standard,145.02,2167.98,Extended Warranty,Extended Warranty,None,2024-07
18640,72,Female,No,Smartphone,SMP234,2,Completed,Credit Card,3419.04,1139.68,3,2024-02-02,Standard,94.2,3513.24,Impulse Item,Extended Warranty,None,2024-02
18640,72,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,2024-07-02,Expedited,44.46,3260.96,Extended Warranty,None,None,2024-07
18640,72,Female,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,1838.0,459.5,4,2024-07-24,Same Day,0.0,1838.0,None,None,None,2024-07
18642,75,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-03-03,Same Day,0.0,2297.5,None,None,None,2024-03
18642,75,Female,No,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,2024-06-20,Standard,98.57,6167.45,Extended Warranty,Impulse Item,Impulse Item,2024-06
18644,73,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4135.5,459.5,9,2024-05-20,Standard,120.35,4255.85,Impulse Item,Impulse Item,Extended Warranty,2024-05
18645,31,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-01-04,Standard,51.01,5749.41,Accessory,Extended Warranty,None,2024-01
18646,34,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,2024-01-04,Standard,0.0,361.18,None,None,None,2024-01
18646,34,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-01-28,Same Day,127.25,3498.85,Accessory,Extended Warranty,None,2024-01
18646,34,Female,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-01-30,Standard,0.0,1572.82,None,None,None,2024-01
18648,55,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-04-03,Standard,98.93,1904.8300000000002,Accessory,Impulse Item,None,2024-04
18648,55,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838.0,459.5,4,2024-06-26,Expedited,89.2,1927.2,Accessory,Impulse Item,Accessory,2024-06
18650,22,Male,Yes,Headphones,HDP456,3,Completed,PayPal,2889.44,361.18,8,2024-01-13,Standard,141.83,3031.27,Impulse Item,Impulse Item,None,2024-01
18650,22,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2297.5,459.5,5,2024-02-28,Same Day,92.07,2389.57,Impulse Item,None,None,2024-02
18650,22,Male,No,Headphones,HDP456,2,Completed,Credit Card,1083.54,361.18,3,2024-06-23,Expedited,36.67,1120.21,Accessory,None,None,2024-06
18651,28,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,2889.44,361.18,8,2024-03-07,Expedited,137.64,3027.08,Extended Warranty,Impulse Item,None,2024-03
18651,28,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-08-11,Standard,0.0,3371.6,None,None,None,2024-08
18651,28,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,2024-08-23,Same Day,112.71,1557.43,Accessory,Impulse Item,None,2024-08
18652,57,Male,No,Headphones,HDP456,2,Completed,PayPal,3250.62,361.18,9,2024-04-20,Expedited,52.71,3303.33,Extended Warranty,None,None,2024-04
18653,57,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-01-08,Standard,0.0,1805.9,None,None,None,2024-01
18653,57,Male,No,Smartphone,SMP234,1,Completed,Credit Card,1139.68,1139.68,1,2024-09-13,Same Day,26.55,1166.23,Accessory,None,None,2024-09
18655,66,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-03-25,Same Day,154.73,4200.65,Impulse Item,Impulse Item,Impulse Item,2024-03
18655,66,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,919.0,459.5,2,2024-07-30,Standard,19.47,938.47,Accessory,None,None,2024-07
18658,34,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,2024-02-08,Standard,0.0,6291.28,None,None,None,2024-02
18658,34,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2167.08,361.18,6,2024-05-12,Same Day,95.01,2262.09,Accessory,Impulse Item,Impulse Item,2024-05
18658,34,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1378.5,459.5,3,2024-08-05,Expedited,59.1,1437.6,Impulse Item,None,None,2024-08
18658,34,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,2024-09-10,Standard,60.19,6351.469999999999,Extended Warranty,None,None,2024-09
18660,24,Female,Yes,Tablet,TBL345,3,Cancelled,PayPal,4718.46,786.41,6,2024-02-12,Standard,104.01,4822.47,Accessory,Accessory,Impulse Item,2024-02
18661,33,Male,No,Laptop,LTP123,1,Cancelled,PayPal,2022.96,674.32,3,2024-02-18,Expedited,72.37,2095.33,Extended Warranty,None,None,2024-02
18662,43,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,2024-01-28,Expedited,79.04,1884.94,Impulse Item,Impulse Item,None,2024-01
18662,43,Male,No,Tablet,TBL345,2,Completed,Credit Card,786.41,786.41,1,2024-04-10,Standard,78.83,865.24,Accessory,Extended Warranty,Accessory,2024-04
18662,43,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,2024-06-07,Standard,0.0,2697.28,None,None,None,2024-06
18662,43,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-08-22,Expedited,132.41,1272.0900000000001,Accessory,Extended Warranty,Impulse Item,2024-08
18662,43,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,3676.0,459.5,8,2024-09-22,Expedited,93.61,3769.61,Extended Warranty,None,None,2024-09
18663,39,Male,No,Smartwatch,SWT567,3,Completed,PayPal,1838.0,459.5,4,2024-02-21,Same Day,63.52,1901.52,Extended Warranty,None,None,2024-02
18663,39,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,2024-04-25,Expedited,60.66,847.0699999999999,Impulse Item,Accessory,None,2024-04
18663,39,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,2024-05-15,Same Day,77.83,4798.07,Impulse Item,Impulse Item,Accessory,2024-05
18664,54,Male,No,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,2024-08-17,Same Day,50.61,6888.69,Extended Warranty,Extended Warranty,None,2024-08
18664,54,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,2022.96,674.32,3,2024-09-08,Same Day,91.92,2114.88,Accessory,Impulse Item,None,2024-09
18665,51,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-01-28,Standard,262.4,3151.84,Extended Warranty,Accessory,Accessory,2024-01
18665,51,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,1838.0,459.5,4,2024-03-11,Expedited,0.0,1838.0,None,None,None,2024-03
18666,63,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,2024-05-08,Same Day,96.31,1235.99,Accessory,None,None,2024-05
18667,58,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-01-08,Standard,104.57,1483.07,Accessory,Accessory,Impulse Item,2024-01
18667,58,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,2024-04-04,Expedited,132.93,3349.43,Accessory,Extended Warranty,Extended Warranty,2024-04
18667,58,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-06-12,Standard,0.0,4045.92,None,None,None,2024-06
18668,47,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-02-13,Expedited,17.59,1823.49,Extended Warranty,None,None,2024-02
18668,47,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,2024-04-11,Expedited,185.82,1564.32,Impulse Item,Extended Warranty,None,2024-04
18668,47,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,2024-06-02,Expedited,217.1,1003.51,Accessory,Impulse Item,Accessory,2024-06
18670,30,Female,Yes,Smartwatch,SWT567,3,Completed,Credit Card,1838.0,459.5,4,2024-05-31,Same Day,68.02,1906.02,Impulse Item,None,None,2024-05
18671,49,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,2024-03-05,Same Day,168.2,4886.66,Accessory,Impulse Item,Impulse Item,2024-03
18671,49,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,722.36,361.18,2,2024-05-13,Standard,60.93,783.29,Accessory,None,None,2024-05
18673,67,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,2757.0,459.5,6,2024-02-01,Expedited,165.35,2922.35,Extended Warranty,Extended Warranty,None,2024-02
18675,76,Female,Yes,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-07-06,Standard,0.0,6291.28,None,None,None,2024-07
18676,42,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-04-20,Standard,86.27,11483.07,Accessory,None,None,2024-04
18676,42,Male,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,2024-05-11,Expedited,11.35,372.53000000000003,Impulse Item,None,None,2024-05
18676,42,Male,No,Laptop,LTP123,2,Completed,PayPal,4720.24,674.32,7,2024-05-12,Same Day,42.52,4762.76,Accessory,None,None,2024-05
18677,65,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,5698.4,1139.68,5,2024-01-13,Expedited,74.95,5773.349999999999,Accessory,Accessory,Accessory,2024-01
18679,43,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,3145.64,786.41,4,2024-02-15,Standard,166.19,3311.83,Extended Warranty,Impulse Item,Impulse Item,2024-02
18679,43,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,2024-09-20,Standard,94.15,2983.59,Extended Warranty,Impulse Item,None,2024-09
18680,42,Male,Yes,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-02-24,Same Day,117.74,4049.79,Accessory,Impulse Item,None,2024-02
18681,39,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,6068.88,674.32,9,2024-09-07,Expedited,38.76,6107.64,Impulse Item,None,None,2024-09
18682,23,Male,No,Tablet,TBL345,4,Cancelled,PayPal,7077.69,786.41,9,2024-03-11,Standard,51.13,7128.82,Accessory,None,None,2024-03
18682,23,Male,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,2024-08-16,Same Day,0.0,1572.82,None,None,None,2024-08
18684,32,Female,No,Laptop,LTP123,3,Completed,PayPal,2697.28,674.32,4,2024-01-22,Expedited,16.29,2713.57,Extended Warranty,None,None,2024-01
18685,23,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1444.72,361.18,4,2024-03-24,Same Day,198.1,1642.82,Impulse Item,Accessory,Impulse Item,2024-03
18685,23,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2757.0,459.5,6,2024-06-25,Expedited,0.0,2757.0,None,None,None,2024-06
18685,23,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595.0,459.5,10,2024-08-30,Expedited,0.0,4595.0,None,None,None,2024-08
18686,40,Female,Yes,Tablet,TBL345,5,Completed,PayPal,3932.05,786.41,5,2024-04-09,Same Day,85.82,4017.8700000000003,Impulse Item,Impulse Item,None,2024-04
18687,75,Female,No,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,2024-06-16,Expedited,0.0,10257.12,None,None,None,2024-06
18689,33,Female,No,Laptop,LTP123,1,Cancelled,PayPal,674.32,674.32,1,2024-07-08,Same Day,59.43,733.75,Extended Warranty,Extended Warranty,None,2024-07
18690,73,Female,No,Smartwatch,SWT567,5,Completed,PayPal,919.0,459.5,2,2024-03-25,Standard,123.15,1042.15,Extended Warranty,Extended Warranty,None,2024-03
18690,73,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-07-12,Expedited,205.01,2962.01,Accessory,Impulse Item,Accessory,2024-07
18690,73,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,2024-09-22,Same Day,89.01,4134.93,Impulse Item,Extended Warranty,None,2024-09
18692,69,Female,Yes,Tablet,TBL345,1,Cancelled,PayPal,786.41,786.41,1,2024-07-28,Same Day,92.88,879.29,Extended Warranty,Impulse Item,None,2024-07
18695,62,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-04-07,Same Day,123.92,3269.56,Accessory,Accessory,None,2024-04
18695,62,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,2024-08-02,Standard,56.35,3272.85,Accessory,None,None,2024-08
18697,33,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-01-10,Expedited,243.83,4289.75,Accessory,Accessory,Accessory,2024-01
18699,29,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,2024-07-05,Standard,129.63,589.13,Accessory,Impulse Item,Impulse Item,2024-07
18700,48,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,2024-03-04,Same Day,199.01,1643.73,Impulse Item,Impulse Item,Impulse Item,2024-03
18700,48,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,2024-07-29,Standard,0.0,1348.64,None,None,None,2024-07
18701,44,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,2024-08-12,Expedited,73.75,4668.75,Impulse Item,None,None,2024-08
18701,44,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,2279.36,1139.68,2,2024-08-20,Same Day,35.97,2315.33,Extended Warranty,Extended Warranty,None,2024-08
18703,55,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-01-07,Same Day,116.85,7980.950000000001,Accessory,Impulse Item,None,2024-01
18703,55,Male,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,2024-09-18,Same Day,151.91,3041.35,Extended Warranty,Extended Warranty,None,2024-09
18704,78,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,2757.0,459.5,6,2024-07-22,Same Day,142.75,2899.75,Accessory,Accessory,Extended Warranty,2024-07
18708,39,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,2024-03-04,Same Day,54.52,6345.8,Extended Warranty,None,None,2024-03
18709,28,Male,No,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,2024-03-11,Same Day,96.4,818.76,Impulse Item,None,None,2024-03
18710,69,Male,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,3932.05,786.41,5,2024-07-02,Expedited,0.0,3932.05,None,None,None,2024-07
18711,25,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1378.5,459.5,3,2024-08-23,Same Day,17.49,1395.99,Impulse Item,None,None,2024-08
18713,70,Male,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-08-08,Expedited,222.02,4942.26,Accessory,Accessory,Impulse Item,2024-08
18714,58,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2757.0,459.5,6,2024-06-12,Expedited,0.0,2757.0,None,None,None,2024-06
18715,20,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,3676.0,459.5,8,2024-09-18,Expedited,126.98,3802.98,Impulse Item,Extended Warranty,Impulse Item,2024-09
18716,62,Male,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,2024-03-25,Same Day,23.2,1829.1000000000001,Accessory,None,None,2024-03
18716,62,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-05-26,Expedited,187.75,9305.19,Impulse Item,Extended Warranty,Accessory,2024-05
18717,43,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3611.8,361.18,10,2024-08-02,Expedited,0.0,3611.8,None,None,None,2024-08
18722,64,Male,No,Headphones,HDP456,4,Completed,Credit Card,3611.8,361.18,10,2024-01-26,Standard,55.07,3666.8700000000003,Accessory,None,None,2024-01
18722,64,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,2024-04-15,Same Day,143.53,3360.03,Impulse Item,Accessory,Extended Warranty,2024-04
18724,58,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,3250.62,361.18,9,2024-03-22,Same Day,0.0,3250.62,None,None,None,2024-03
18724,58,Male,Yes,Smartphone,SMP234,3,Cancelled,PayPal,9117.44,1139.68,8,2024-05-06,Standard,54.04,9171.480000000001,Impulse Item,None,None,2024-05
18724,58,Male,No,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,2024-07-29,Same Day,203.01,2562.24,Impulse Item,Extended Warranty,Extended Warranty,2024-07
18725,50,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-02-25,Standard,89.47,3305.97,Impulse Item,None,None,2024-02
18727,26,Female,No,Tablet,TBL345,1,Completed,PayPal,3932.05,786.41,5,2024-02-20,Standard,47.55,3979.6000000000004,Impulse Item,None,None,2024-02
18727,26,Female,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,2757.0,459.5,6,2024-04-10,Same Day,86.41,2843.41,Accessory,None,None,2024-04
18728,59,Male,No,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2024-02-29,Same Day,74.81,6818.01,Extended Warranty,None,None,2024-02
18729,46,Female,Yes,Smartphone,SMP234,2,Completed,PayPal,4558.72,1139.68,4,2024-03-19,Standard,79.08,4637.8,Impulse Item,None,None,2024-03
18731,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,2024-01-07,Same Day,161.43,1606.15,Extended Warranty,Impulse Item,None,2024-01
18731,66,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-01-15,Expedited,79.83,539.33,Accessory,Accessory,None,2024-01
18731,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,2024-04-06,Same Day,223.21,1306.75,Accessory,Extended Warranty,Extended Warranty,2024-04
18733,36,Male,No,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,2024-05-22,Expedited,113.86,5508.42,Extended Warranty,Accessory,Accessory,2024-05
18733,36,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,2024-07-09,Same Day,94.26,1472.76,Extended Warranty,None,None,2024-07
18733,36,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3676.0,459.5,8,2024-07-22,Same Day,0.0,3676.0,None,None,None,2024-07
18734,44,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,2024-05-27,Same Day,30.78,2390.01,Accessory,Accessory,None,2024-05
18734,44,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,7977.76,1139.68,7,2024-07-16,Expedited,282.11,8259.87,Impulse Item,Impulse Item,Accessory,2024-07
18735,35,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838.0,459.5,4,2024-07-28,Standard,79.31,1917.31,Extended Warranty,Impulse Item,None,2024-07
18735,35,Female,Yes,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-09-07,Expedited,17.28,2545.5400000000004,Impulse Item,None,None,2024-09
18735,35,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-09-16,Standard,83.28,1002.28,Accessory,Accessory,None,2024-09
18736,64,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,2024-08-05,Standard,104.2,890.61,Extended Warranty,Extended Warranty,None,2024-08
18738,30,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,2024-07-07,Expedited,121.35,4053.4,Accessory,Accessory,None,2024-07
18739,75,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-02-03,Standard,156.08,4291.58,Extended Warranty,Extended Warranty,None,2024-02
18741,22,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,2024-02-16,Standard,183.89,970.3,Impulse Item,Extended Warranty,Impulse Item,2024-02
18742,55,Female,No,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,2024-01-05,Same Day,123.24,3542.2799999999997,Impulse Item,Accessory,None,2024-01
18743,32,Male,Yes,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,2024-02-11,Expedited,198.88,873.2,Extended Warranty,Extended Warranty,Accessory,2024-02
18743,32,Male,Yes,Smartphone,SMP234,1,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-03-20,Same Day,116.29,6954.37,Accessory,Extended Warranty,None,2024-03
18745,40,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919.0,459.5,2,2024-03-22,Same Day,94.66,1013.66,Impulse Item,Accessory,None,2024-03
18745,40,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,459.5,459.5,1,2024-05-23,Expedited,74.54,534.04,Accessory,None,None,2024-05
18746,71,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-01-03,Standard,213.73,11610.529999999999,Impulse Item,Extended Warranty,Impulse Item,2024-01
18747,30,Male,No,Headphones,HDP456,4,Completed,Credit Card,722.36,361.18,2,2024-03-31,Same Day,25.54,747.9,Accessory,None,None,2024-03
18747,30,Male,Yes,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,2024-07-10,Same Day,45.47,2934.91,Impulse Item,None,None,2024-07
18747,30,Male,No,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,2024-07-20,Expedited,83.14,869.55,Impulse Item,None,None,2024-07
